[06/16/22 10:55:29] [INFO] received Windows console close event; shutting log-core down
[06/16/22 11:34:40] [INFO] received Windows console close event; shutting log-core down
[06/16/22 11:38:09] [INFO] received Windows console close event; shutting log-core down
[06/16/22 12:36:19] [INFO] received Windows console close event; shutting log-core down
[06/16/22 14:02:24] [INFO] received Windows console close event; shutting log-core down
[06/16/22 14:17:45] [INFO] received Windows console close event; shutting log-core down
[06/16/22 15:13:46] [INFO] received Windows console close event; shutting log-core down
[06/16/22 15:38:59] [INFO] received Windows console close event; shutting log-core down
[06/16/22 15:44:12] [INFO] received Windows console close event; shutting log-core down
[06/16/22 15:45:31] [INFO] received Windows console close event; shutting log-core down
[06/16/22 15:46:23] [INFO] received Windows console close event; shutting log-core down
[06/16/22 15:47:48] [INFO] received Windows console close event; shutting log-core down
[06/16/22 15:52:34] [INFO] received Windows console close event; shutting log-core down
[06/16/22 16:15:50] [INFO] received Windows console close event; shutting log-core down
[06/16/22 16:16:52] [INFO] received Windows console close event; shutting log-core down
[06/16/22 16:34:10] [INFO] received Windows console close event; shutting log-core down
